acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,acc_sma,dom_freq,spectral_energy,activity,sample_id,window_idx
2.766045570373535,-9.128348013367315,-2.0004616710874767,0.016788848588292497,0.010028858825686887,0.014518809541883752,964.8315906911859,0.0,18806.068669462766,standing,standing_05,7
2.759838434180828,-9.126619820642953,-1.9838161432381831,0.01610856662889271,0.008806689778388705,0.00932599753779269,964.1594207488478,0.0,18779.870171790477,standing,standing_05,8
2.7776743281971323,-9.133311849651914,-1.9798220600744691,0.031532411788782466,0.00915090514681005,0.007981621622556539,965.204549773011,0.0,18820.61725266731,standing,standing_05,9
2.807808182456277,-9.129976407446042,-1.9652052949173282,0.023868964627946396,0.014568156956871458,0.026741277572187062,965.4586816735208,0.0,18830.531930832673,standing,standing_05,10
2.825949220946341,-9.11028248372704,-1.9377286217429421,0.024173053686167303,0.020477331816246534,0.027117853900743505,963.6086769107575,0.0,18758.445825668023,standing,standing_05,11
2.8760564953389793,-9.38435735606184,-2.0060977923749674,0.33507790462209497,0.9242918485737177,0.2558020070434942,992.3086057891143,0.0,19984.242650852895,standing,standing_05,12
4.340217728807469,-7.988119645552202,-0.5504655225409402,1.775086495239745,3.692452882538368,2.3133076796040406,990.390765195491,0.0,20310.96412974043,standing,standing_05,13
4.861197460179377,-3.836750621747489,3.8890392438630865,2.8692348046902265,3.9372018528729362,3.4041293993253285,926.4123646866583,0.0,17459.884934398448,standing,standing_06,0
3.579268403577082,-8.93014704097401,-0.6269708960646331,3.0406471228062304,3.0354526548847964,1.8684283755688724,1037.1955230083615,0.0,22241.715141257784,standing,standing_06,1
1.49965023377327,-10.116692494864415,-2.1142778456813156,0.6407909846302604,2.1607360359154524,0.32707082443281793,1036.310734827544,0.0,22158.9207095306,standing,standing_06,2
1.704544733269046,-9.387605146928268,-2.02806825589652,0.11630682690776972,0.02251331420461588,0.05014863543453203,965.7551327606943,0.0,18842.099253750534,standing,standing_06,3
1.5778973427685825,-9.403256695679945,-2.0913466323505747,0.03153067639364809,0.009109372656631747,0.039223341901034554,966.3905194975063,0.0,18866.887714452743,standing,standing_06,4
1.5679166786598437,-9.397783751439567,-2.1391653171693434,0.01862083499006999,0.006797722410809484,0.022214271066352494,966.7267680351731,0.0,18880.01457055469,standing,standing_06,5
1.5863900557912962,-9.398978657192654,-2.151458735417838,0.01229710520716143,0.00870059512841329,0.007676239220839581,967.3999185421533,0.0,18906.320480332797,standing,standing_06,6
1.614422629577945,-9.392522233905215,-2.141774141427242,0.02625908986902818,0.014303164905264117,0.012773765203640564,967.032741124595,0.0,18891.977773640323,standing,standing_06,7
1.6369278515228118,-9.380036932049375,-2.1292616767112653,0.011798572618095061,0.00459408503203641,0.013459213577294392,965.9411968076896,0.0,18849.34417641604,standing,standing_06,8
1.6345169062566276,-9.380484089706883,-2.1162975316095833,0.011777594486522752,0.004753667467101119,0.008930770865821051,965.6640076457312,0.0,18838.526654376947,standing,standing_06,9
1.644766466786163,-9.378780114530313,-2.120773505682897,0.014645167492148968,0.00655880245533068,0.012808732147710767,965.7694116933136,0.0,18842.6413771418,standing,standing_06,10
1.70093888104564,-9.374287528221053,-2.1263945367601185,0.05217972566908808,0.009887907147432097,0.013068970145159826,966.4291673307555,0.0,18868.40077774352,standing,standing_06,11
1.7503301230343906,-9.366278214888139,-2.106347088861947,0.03992556419658175,0.016306266521641667,0.047202376233425415,966.1073743348803,0.0,18855.843035986574,standing,standing_06,12
2.111474131092881,-9.987761035110012,-2.009745939813479,0.7274937657519345,1.0266207636835618,0.29421164721151405,1032.1424829901978,0.0,21643.091747358536,standing,standing_06,13
3.9834439501617895,-7.314938873955698,0.20403194058724125,1.846561397365577,3.9895717357730316,2.950991191612073,955.7932111160509,0.0,18874.859305998787,standing,standing_06,14
3.7007932831542663,-1.7108228647648687,5.8656089341249125,2.0506913316246487,3.3178423877928083,4.123166831359608,891.506055274725,0.0,16268.699843630042,standing,standing_06,15
0.04576877540334905,9.862217922403355,0.9425077624995299,0.008782457139136418,0.01016422036240677,0.006353108507932022,980.819092272706,0.0,19434.47715185036,still,still_01,0
0.03912808832646616,9.858251041836208,0.9365710248850813,0.00798166630396258,0.005268997579744393,0.005007715339173011,980.3694534059673,0.0,19416.654628560573,still,still_01,1
0.03601469998859391,9.855954873441446,0.9369214887570854,0.009373175087738522,0.006143021402707535,0.006546400772503277,980.1454735390437,0.0,19407.784647975575,still,still_01,2
0.030071919482916248,9.844407669221512,0.9475184901796206,0.0071740504721140375,0.00834078474659928,0.016627417978218685,979.1064939178873,0.0,19366.662639580743,still,still_01,3
0.033322774532316864,9.846895709182277,0.9675206144650778,0.009386879190792376,0.01231786571693986,0.018641088373243086,979.5447266342735,0.0,19384.014445775498,still,still_01,4
0.04680506126823444,9.855234319513494,0.9780481289131473,0.010484070537907161,0.010023196479189622,0.005156540983100654,980.4726460626737,0.0,19420.750075389766,still,still_01,5
0.05003929935922521,9.854781121918649,0.9690659816819008,0.006363875833307885,0.007508404324664737,0.008593054175860062,980.3420440838769,0.0,19415.572038539693,still,still_01,6
0.044987784905566076,9.856296298479792,0.9594055649006006,0.004754023574927787,0.005691761624357287,0.0063885210807651804,980.3955731425442,0.0,19417.6896213991,still,still_01,7
0.0441750712278816,9.861130271295105,0.9541939244125829,0.005577168070702186,0.0059670605858994155,0.007023032641416986,980.8217724150519,0.0,19434.576285866606,still,still_01,8
0.05208014755161719,9.85930996711808,0.9414896067946849,0.009510177202876521,0.006440495301663575,0.011457667808583434,980.5264962730746,0.0,19422.878217251524,still,still_01,9
0.05675249625787586,9.851480455109566,0.930634289076834,0.0050609833342204185,0.005207060810365313,0.0070949848632729995,979.6551094748523,0.0,19388.369219521792,still,still_01,10
0.059322061449891356,9.852888348126653,0.9447208245595297,0.007269006386026886,0.00694994036014433,0.017505337427352708,979.9288140551353,0.0,19399.2082712015,still,still_01,11
0.05996709648105829,9.855473027084813,0.9554114817368864,0.007008299353825341,0.005084982870512558,0.008369737468756104,980.2843314162137,0.0,19413.283277962008,still,still_01,12
0.05180823569646986,9.853270559599906,0.9460275070835845,0.008465407259600963,0.0030405418523860883,0.00549301052090507,979.973460803449,0.0,19400.97037513827,still,still_01,13
0.0438125220814136,9.85969219785748,0.9391481442884966,0.009725243118251091,0.00958389913280095,0.004219352557425993,980.5377349676459,0.0,19423.32675381312,still,still_01,14
0.03689841271349874,9.86566969360968,0.941385375128852,0.005376075102178007,0.008188440698121031,0.006311866895426283,981.1448360706031,0.0,19447.38385988899,still,still_01,15
0.030000920115847735,9.856539466164328,0.9412690581697406,0.006524677491163907,0.010932799938207486,0.006730045354782121,980.2416800098626,0.0,19411.60351397267,still,still_01,16
0.031614262685932246,9.850720578973943,0.948704329403964,0.011699699449983374,0.005287612523289259,0.012960598978481019,979.7400747454244,0.0,19391.73352997626,still,still_01,17
0.04391977621825651,9.854491156761092,0.9537044829792447,0.0130264926606722,0.005107004388625858,0.010036638246471797,980.1637477838681,0.0,19408.506833923977,still,still_01,18
0.04742441563443701,9.856001786511353,0.947764723589926,0.008271270550788844,0.005432503824272389,0.010720722297176749,980.2573239355305,0.0,19412.212884328947,still,still_01,19
0.04786249536155445,9.852341497787322,0.9468372018650325,0.006998200457137372,0.006703620144558716,0.0099908370695229,979.8878449829322,0.0,19397.583988901108,still,still_01,20
0.04753469069949301,9.86021636230777,0.9425138054472028,0.007644662761798429,0.008972487020589344,0.024022745867128967,980.6253909146466,0.0,19426.79781073509,still,still_02,0
0.046913825690445235,9.865662227977406,0.9612938370367493,0.00461479655138163,0.011703894940179035,0.012429934266165931,981.3379301720537,0.0,19455.04767607174,still,still_02,1
0.047814155392574505,9.873784797360198,0.9538540310329862,0.005875517021856763,0.007186271326810232,0.01212913289305507,982.0676437287581,0.0,19483.982788083547,still,still_02,2
0.044462088928228644,9.862086517642243,0.948470181286937,0.00770717811778729,0.012297851855561136,0.01662896481981821,980.8629745825842,0.0,19436.22098118486,still,still_02,3
0.04879303745022321,9.855586312033914,0.9554280987893692,0.009226943257112744,0.006096976046065906,0.016644921821688734,980.2907790424103,0.0,19413.54004096536,still,still_02,4
0.04808757758953351,9.866787573303839,0.9480638275242815,0.00923545243360017,0.009417227346392415,0.013641825198746856,981.3238373155544,0.0,19454.481566263876,still,still_02,5
0.038350118963856844,9.866699989395912,0.9351344253077651,0.006118132619232674,0.009878994020119474,0.006730779972761477,981.1883666750318,0.0,19449.11334062848,still,still_02,6
0.04232002911393083,9.862998943136196,0.9304862431805543,0.012495547568240435,0.0075628449839586255,0.005183288040935793,980.7824085338453,0.0,19433.018207304387,still,still_02,7
0.050419975467251965,9.863760283499053,0.9404971280483284,0.011027581573972474,0.007019277581818338,0.015076500817143276,980.955612284032,0.0,19439.881487792238,still,still_02,8
0.04767064665528857,9.861878048289906,0.9602016601899658,0.009072265326855357,0.0048702216855884065,0.011939357031656085,980.9552318761207,0.0,19439.864525097484,still,still_02,9
0.0489305040112348,9.860896110534668,0.9626594390531983,0.010270349022263793,0.004696591311722709,0.007177302556429852,980.8823555953909,0.0,19436.976116806545,still,still_02,10
0.052966881505768657,9.854728236342922,0.9485532671514184,0.0063249598712562475,0.006533154094144235,0.010034537162096556,980.1418002633275,0.0,19407.640327864476,still,still_02,11
0.049356498840180264,9.851374683958111,0.9423551914667843,0.006081365789861283,0.006009629210336982,0.005996174482622926,979.7505717177899,0.0,19392.14855026162,still,still_02,12
0.04469925643067164,9.849747773372766,0.9446211216425655,0.0071025952068975275,0.00742127718931498,0.005984980970243069,979.6095120521379,0.0,19386.56674766188,still,still_02,13
0.04928247856371327,9.844829174003216,0.9425727201230598,0.010148888751658569,0.009067562113103445,0.005754811654507987,979.1078631332682,0.0,19366.719070567513,still,still_02,14
0.04611923933179686,9.84870692937061,0.9377281599574618,0.013277212543251225,0.010195417033040726,0.00642541735695932,979.4433578306533,0.0,19379.995107039897,still,still_02,15
0.0363983974011257,9.856812958765511,0.9367251071062955,0.006138648861574986,0.004302786632072748,0.005782895208766615,980.2280523620165,0.0,19411.052983302525,still,still_02,16
0.04250885685435444,9.856302348050205,0.9312309803384723,0.00592723784126688,0.007379807185959641,0.012233871157029593,980.1293474341534,0.0,19407.14848344375,still,still_02,17
0.038165823302485684,9.854554561653522,0.9634645990651063,0.005760813029668596,0.01008597132011147,0.00942507039646035,980.2603611168039,0.0,19412.3422204875,still,still_03,0
0.037674871546150415,9.851906458536783,0.9566154461918455,0.005712322092282286,0.00935123199619645,0.009677112003799858,979.9335291614206,0.0,19399.398052799163,still,still_03,1
0.045543693081297,9.859281318356292,0.9560157295429346,0.008268003791099059,0.009298042142726786,0.010726820477956997,980.6580103272868,0.0,19428.09383753679,still,still_03,2
0.05067829163086529,9.862113721442945,0.9501530118662902,0.0067438025127154275,0.00871011312270474,0.010428150620615228,980.8836416625865,0.0,19437.033049656275,still,still_03,3
0.05405603864728798,9.860353816639293,0.9418400694625546,0.008239865581741503,0.007206265738315687,0.009470273155845347,980.6334370015277,0.0,19427.11532028705,still,still_03,4
0.0636394144684979,9.858047100028607,0.9348217242895954,0.00824633484675999,0.004822281647510149,0.009825056534619691,980.3459651634164,0.0,19415.72370387018,still,still_03,5
0.05998220275899373,9.85381737140694,0.9299786765166004,0.011473933881958933,0.0062606182591825885,0.008324726293328423,979.8818575437375,0.0,19397.34635875701,still,still_03,6
0.04938973264411239,9.844462105722139,0.9367568324310611,0.009308671649766242,0.006335954616790185,0.011271950781577975,979.0174408716081,0.0,19363.137597392524,still,still_03,7
0.04483219074329941,9.841806421376239,0.9449685631376324,0.009052757754647842,0.00495745516247634,0.007293414088188903,978.8305039247344,0.0,19355.742854584558,still,still_03,8
0.04209645732183646,9.847119244662197,0.9406919973065154,0.004957524604128072,0.006536730080954932,0.008553576143161318,979.3123341492579,0.0,19374.80504557641,still,still_03,9
0.04718573748914877,9.853447287973731,0.9408838465960339,0.006810960549121882,0.00762020719922794,0.00781904802501702,979.9400542820393,0.0,19399.653049524604,still,still_03,10
0.04630957763980731,9.849707044736304,0.944571270485117,0.009144098136218547,0.009165394910657097,0.005390538519467739,979.6058524356308,0.0,19386.42555896485,still,still_03,11
0.03913715229642507,9.841517930078988,0.9418823658817946,0.007085990458466865,0.004562037816289391,0.006663757195423832,978.7703076448882,0.0,19353.362155995794,still,still_03,12
0.04515546389074633,9.838677916863952,0.94617253000086,0.009186682644136843,0.003977026439456651,0.008510003948092804,978.5338525171272,0.0,19344.011743717954,still,still_03,13
0.055664849476982796,9.844850328233507,0.9500291443834401,0.007207246337158564,0.009725723951398972,0.005547338722666669,979.1836514182147,0.0,19369.71879292262,still,still_03,14
0.05268288465837633,9.850676815919202,0.9508494108614295,0.012500859193547638,0.007210763097247416,0.004544056317744212,979.7644586249039,0.0,19392.69973557831,still,still_03,15
0.04650142621437101,9.852178361680773,0.9515624226945819,0.011055097656718962,0.005854871647372496,0.0039283709097045665,979.9159333997072,0.0,19398.694981662244,still,still_03,16
0.04225356210813373,9.851193408773403,0.9494762565150405,0.007201791442852263,0.005755404424820885,0.0041227943273916805,979.7967936101102,0.0,19393.97844684312,still,still_03,17
0.043752097383593015,9.853735837069424,0.9840075289360201,0.004035074374373099,0.009618928345835722,0.0188165810983645,980.3831289215883,0.0,19417.205787674713,still,still_04,0
0.044315558829993856,9.858451958858605,0.9939670484475415,0.0037464714335488885,0.007540982574321041,0.010084053392771918,980.9452671319636,0.0,19439.472521904067,still,still_04,1
0.04214630795247622,9.847951638578165,0.9928960168000424,0.005064106943243843,0.009771955924057982,0.010456415615005122,979.8995651053701,0.0,19398.051869297815,still,still_04,2
0.04308893497694617,9.845501408432469,0.9976031063783048,0.005712385181356251,0.006884710085263463,0.006771940586203802,979.7051376573295,0.0,19390.351454894408,still,still_04,3
0.04946828483030044,9.85411798111116,0.9960970168161873,0.005154362398803658,0.007055277235473902,0.006828109676213323,980.5417441239211,0.0,19423.482135728922,still,still_04,4
0.054672371934760655,9.850348992781205,0.9863565401597456,0.005096379515325714,0.009301024482190392,0.010965765260974631,980.0769900239035,0.0,19405.078541675335,still,still_04,5
0.0504290392678795,9.8459092824146,0.970600770579444,0.009619978211341102,0.007479247630524572,0.01023942622502103,979.4834803251933,0.0,19381.579144945503,still,still_04,6
0.037893911607262416,9.848323272936272,0.9530352757434652,0.011223347392631389,0.0076611160291773514,0.01281721453162483,979.5471604818615,0.0,19384.1005721258,still,still_04,7
0.03752532013400331,9.852188909896697,0.9377795210992447,0.009706729021432924,0.007542741120862956,0.009984941105036144,979.783230089903,0.0,19393.443822609275,still,still_04,8
0.040889471581186866,9.849318754793417,0.9291342412582552,0.004604188498769744,0.00942571352157668,0.00879787184838964,979.4204244574413,0.0,19379.087815223786,still,still_04,9
0.04630202446321039,9.84347572711983,0.9294771534023862,0.009321827836126085,0.005215962648464294,0.006697037543247529,978.8502852717112,0.0,19356.525678922004,still,still_04,10
0.051910957942406286,9.845592055657898,0.9279695538559345,0.005556193796510644,0.0036953764067711426,0.008424984771798927,979.0474743092815,0.0,19364.32362722014,still,still_04,11
0.0523097617457611,9.846203813649188,0.9136186597323177,0.004086940341611989,0.0035024085558142044,0.010756928067920063,978.975841930476,0.0,19361.490084086527,still,still_04,12
0.05374485103770935,9.845986279574307,0.9097408983442519,0.005582831280751882,0.003596234791602357,0.007573173617982303,978.9195434079718,0.0,19359.26339838428,still,still_04,13
0.052219124454440435,9.853625509474012,0.9187457031673856,0.007171541929197105,0.008901692760305486,0.007221614090224175,979.7542006969267,0.0,19392.2973417784,still,still_04,14
0.04869937904254349,9.856873338872736,0.9270299432253597,0.008572132044887193,0.006289155297760232,0.008153994465469943,980.1492493350586,0.0,19407.934042244146,still,still_04,15
0.03762804244579084,9.843419768593527,0.9277067039952134,0.010678347504771481,0.010930147699198466,0.007246705522121936,978.8248305828366,0.0,19355.528250902258,still,still_04,16
0.04646517133170903,9.855639187976568,0.9363731344540914,0.0065923518272290585,0.008400342562215958,0.013408900119071674,980.1139581355834,0.0,19406.540630164716,still,still_05,0
0.0552569816660399,9.851990959861062,0.9466695243662054,0.011990244195004248,0.0081993360253611,0.010431975141411831,979.8560459967675,0.0,19396.327246389912,still,still_05,1
0.06683286557895965,9.85093203457919,0.9477330012754961,0.004174357321595537,0.006196145177151557,0.01119328390443931,979.7683072059548,0.0,19392.850639358534,still,still_05,2
0.06793863981059099,9.856352160675357,0.9486665647439282,0.003116138048276652,0.00530397531576581,0.008856872694108687,980.3117332368072,0.0,19414.368203933154,still,still_05,3
0.06404728182789048,9.850784003132521,0.9493342583829706,0.0054327070482515635,0.010632833552366364,0.006830371085523323,979.7667470927724,0.0,19392.796464601746,still,still_05,4
0.05631139505692198,9.84178522861365,0.9440289579256617,0.007507611465347335,0.006715421550718284,0.010905362873274621,978.8255357237217,0.0,19355.548546637125,still,still_05,5
0.05039278451691969,9.842591940754591,0.9492330424713366,0.006146527144304674,0.006707022594136453,0.013810323650081077,978.9514301891143,0.0,19360.528407850197,still,still_05,6
0.05112090364399578,9.84847127548372,0.9540896879302131,0.0064160637835123,0.008772868662087522,0.008809804362705075,979.5768886110864,0.0,19385.277943691377,still,still_05,7
0.05148043107203758,9.852522763338955,0.9474384266920765,0.007983375072408247,0.006869907474661275,0.009057355906329778,979.9131778732337,0.0,19398.58734253969,still,still_05,8
0.054238823853959894,9.852988098606918,0.9500986301537716,0.008744972903672434,0.00521669383391632,0.008892140674912372,979.9857939216422,0.0,19401.46031358247,still,still_05,9
0.05474337118894158,9.850608835316669,0.9570097194777595,0.00828989047987789,0.00501421526821916,0.006688717221681621,979.8173270429846,0.0,19394.790130787464,still,still_05,10
0.05571167889719054,9.847164568274913,0.951190811215025,0.008201476240568904,0.004074246738571549,0.011052939520609647,979.4232979047453,0.0,19379.193580387582,still,still_05,11
0.06251249180147138,9.851474357373787,0.946485227406627,0.005831362582267471,0.007565907143248585,0.006866349703024917,979.8067919952243,0.0,19394.3766715462,still,still_05,12
0.06203513558615334,9.856690503130055,0.9559870271971731,0.007514299935261414,0.006831700598434817,0.006924355341052434,980.4110082464015,0.0,19418.302512985614,still,still_05,13
0.055125557826925964,9.853918518682923,0.9580686646278458,0.007946700832332365,0.006202478494386275,0.006340299637214871,980.1537297331926,0.0,19408.111727240837,still,still_05,14
0.04913745892017775,9.852595223320854,0.9522074587417372,0.008060016012812313,0.004466394567941969,0.006413600243438978,979.964252352289,0.0,19400.60673180151,still,still_05,15
0.03718845195353328,9.863467197225551,0.9500835248918245,0.013394631323767647,0.009731347842723073,0.004832569414052994,981.0107219344397,0.0,19442.070777578145,still,still_05,16
0.03194962049636873,9.86611833476057,0.9534219942911707,0.011500538353947522,0.008981106429304055,0.00937818512806692,981.3020079135081,0.0,19453.616339076183,still,still_05,17
0.03993778083134777,9.860350753321793,0.9531863361898095,0.010146730797601306,0.008365189781743129,0.011971315499191438,980.7343724638625,0.0,19431.11688756658,still,still_05,18
0.06474972008304158,9.86509411744397,0.9547604045482597,0.007641043228027815,0.006149188312147304,0.007462621967517131,981.2290937658886,0.0,19450.72231912561,still,still_06,0
0.06371947731634578,9.872189502523403,0.9608028850170097,0.007897521052696121,0.0065696975155691666,0.008980941051902636,981.9855073061436,0.0,19480.722852038147,still,still_06,1
0.053821892825641975,9.871206100540931,0.9661036525109802,0.005886152433720959,0.008258306958580756,0.0075947667484168035,981.9335693278166,0.0,19478.66384959596,still,still_06,2
0.04343939886776482,9.850688915060024,0.9629358841915323,0.008426869601027395,0.016426942887402738,0.007418299223204277,979.8765467093897,0.0,19397.160566969647,still,still_06,3
0.04094838593719579,9.841910709034313,0.9608028886294124,0.005925087142865944,0.007861912971455002,0.006728592764575043,978.9898825472934,0.0,19362.050710327378,still,still_06,4
0.045058783933971815,9.854207087044765,0.9546078341175811,0.00553502512175181,0.007895135430551323,0.011506441131865539,980.1443970969943,0.0,19407.74306205744,still,still_06,5
0.04709510008494054,9.862920337253147,0.9501968212802001,0.008197611863632553,0.006356471613646838,0.009609363687305082,980.9618290552388,0.0,19440.12817507903,still,still_06,6
0.04618268554108306,9.854939778645834,0.9509929141612968,0.007450441497995662,0.012316197707995257,0.013153834335653562,980.1828433109164,0.0,19409.277488891643,still,still_06,7
0.04079279220766486,9.844752167210434,0.9401889593914302,0.004966105716526516,0.007700684024679844,0.014389983779870642,979.0744130393823,0.0,19365.394506695822,still,still_06,8
0.042060202533247444,9.855219243752837,0.9346555585813041,0.005492406235012068,0.012294687209628044,0.009019938369627322,980.0540103692338,0.0,19404.17437755305,still,still_06,9
0.04582013656394645,9.858028960950447,0.932604133480727,0.003899980776754001,0.008736559753471542,0.0070034776459648755,980.3131933409707,0.0,19414.431512890165,still,still_06,10
0.04979155754501166,9.849521155309196,0.9354863979599692,0.005929704295244547,0.00402071344315305,0.008575914149502716,979.5037703808212,0.0,19382.378021803484,still,still_06,11
0.049448646680273156,9.847783936394585,0.9398354755507575,0.007664494369029967,0.005603755501549018,0.006335680402989555,979.3731237804901,0.0,19377.209936266125,still,still_06,12
0.038501180877739696,9.848286927348436,0.9365468561047255,0.009472215059589364,0.00556688568927662,0.006098583615561011,979.3871442854313,0.0,19377.764639750978,still,still_06,13
0.04098464080104318,9.859013875325521,0.9360528841163173,0.010796791900942026,0.010214540532667188,0.005372476669560629,980.4408143528075,0.0,19419.488927479833,still,still_06,14
0.05505002700168673,9.870278599286321,0.939481992312152,0.006992147412681187,0.006117946136371316,0.006728015879462787,981.5896096629192,0.0,19465.01730991726,still,still_06,15
0.05468445692700564,9.866400824652779,0.9361238798709831,0.007588448912027229,0.009867857594335509,0.008311743473163323,981.1759151313364,0.0,19448.620156792556,still,still_06,16
0.05216474221511317,9.856276608476735,0.930939429336124,0.005979135824938467,0.00791924465251736,0.006052536956488779,980.1281501022501,0.0,19407.100992273765,still,still_06,17
0.05008612862891616,9.850570996602377,0.9309802163730968,0.006145761670397385,0.007056023820045521,0.010974894259152337,979.5654919280091,0.0,19384.825410807014,still,still_06,18
7.925295963130816,-2.0452243675186175,2.472411187259819,4.071863345348127,1.7720964202110818,2.9332321107637243,982.8017232322989,0.0,19798.139206658496,walking,walking_01,0
8.877946054092561,-3.6947523078533133,1.4116052303609035,0.7155756289523855,0.45636818158743775,1.2927880646587393,972.8622365640466,0.0,19148.669217589995,walking,walking_01,1
8.538914526351775,-4.040782543143841,2.2990765607718266,0.4261501246361963,0.287707768205139,0.5900637486966976,964.7640203192772,0.0,18820.498942950853,walking,walking_01,2
8.423741817474365,-4.093426152913257,2.2810050104603623,0.8655486614878806,0.26860790061359074,0.5869725963809652,956.8810485728973,0.0,18562.993961809258,walking,walking_01,3
8.719143650748514,-3.9809997611575656,2.2109318706724377,1.122343077507379,0.2062313366602188,0.4774618714509148,976.7328450641407,0.0,19366.931458576222,walking,walking_01,4
8.694154936857897,-3.968086974789398,1.9602459331955573,0.9221765162939995,0.11692611785456562,0.5217785510317794,968.6152172203613,0.0,19011.880075854184,walking,walking_01,5
8.45238464528864,-3.981155347342443,1.8601854582025548,0.9521367068593551,0.2693853499266923,0.3865447565767874,945.2422880638815,0.0,18121.317425012676,walking,walking_01,6
8.616259762735078,-4.048400611588449,2.0206360070392337,1.0506077067245558,0.36193428764073016,0.32520686535376925,965.8513267402326,0.0,18932.10380723484,walking,walking_01,7
8.712392609528822,-4.060561107866691,1.8597020609210235,0.7352738460154654,0.29865171260692436,0.40302008413835166,971.382751433228,0.0,19098.832113683708,walking,walking_01,8
8.568590626572117,-3.9945394535257357,1.74514114013826,0.6062429569307857,0.16752673016548159,0.3762560219084343,952.9927730168007,0.0,18376.70553025346,walking,walking_01,9
8.617466782078598,-3.894152696686562,1.855781999501315,0.921438138827514,0.10224880190920395,0.35502515313536104,955.713235335811,0.0,18517.730560791962,walking,walking_01,10
8.800050908868963,-3.8304755037481133,1.6350999998323845,0.8986863183882939,0.13017276161642627,0.3943584405571531,965.7466577298085,0.0,18901.776544414202,walking,walking_01,11
8.607528378265073,-3.757198321698892,1.5677776962819725,0.7865559566652601,0.10394219714027907,0.34861348153902993,943.9145234390429,0.0,18049.813036998785,walking,walking_01,12
8.98647956655483,-3.2726970646116467,2.035400807255446,1.256905725543838,0.7698030472828735,0.9477120348146828,977.9532222732914,0.0,19429.912466852275,walking,walking_01,13
6.136366454037753,-1.6983662979169325,5.438340529046878,3.789168374911604,1.333320094995281,3.46487823719969,974.6587231323219,0.0,19322.877613393804,walking,walking_01,14
4.172059989637798,-0.6978386148358836,7.138827783892853,4.716704231380183,2.4708202580737044,2.708045931972917,987.2992975655419,0.0,20195.605130651205,walking,walking_02,0
8.129114909605546,-3.78219153890104,2.368364199243411,3.5773500676833447,1.6349131777300372,2.9935282377923533,1017.4486560499221,0.0,21388.835798046155,walking,walking_02,1
8.170431922180484,-5.32737941693778,-0.19020825711748035,1.0834465742503199,1.0331275723456976,0.7599714699127831,977.491506568921,0.0,19352.57899697677,walking,walking_02,2
7.4505170523518265,-6.1917865974734525,-0.14783081890941088,0.8084624473765412,0.5646450376905007,0.6702136323989705,963.024195110637,0.0,18801.693114434438,walking,walking_02,3
7.643710261643535,-6.162263056244513,-0.19086083848819588,0.9772435553518456,0.5856387711859857,0.7903558831038963,977.4606022887929,0.0,19388.277989234728,walking,walking_02,4
7.863011586545694,-5.8370733212943025,-0.18957832140725744,0.8475150261438512,0.5989198910840385,0.5164457042139113,972.3290440268208,0.0,19180.159884721237,walking,walking_02,5
7.661023530093106,-5.754214277171125,-0.20222372130133362,0.800597256165649,0.5380184994742314,0.6340415217730457,952.7885058802706,0.0,18394.10488716188,walking,walking_02,6
7.569623455856785,-5.793556858794858,-0.18259321123060554,0.9667256967338713,0.5815195411814601,0.8915560000387903,950.3448076725981,0.0,18326.341681312933,walking,walking_02,7
7.704962937518804,-6.024790561560429,-0.23739701396588123,0.9629149889031174,0.6454377354815061,0.8196857017547434,974.1456047832478,0.0,19261.224279708713,walking,walking_02,8
7.787444292896926,-6.024906900193956,-0.6087437512146102,0.8174131678872585,0.5839811184036879,0.7258735248073631,980.8360867318225,0.0,19503.720557387554,walking,walking_02,9
7.821962004960185,-5.775038179725107,-0.5621728325130964,0.6948352027616757,0.4762758758530356,0.8002511679570168,968.0640097663218,0.0,18989.96247851386,walking,walking_02,10
7.638663335279985,-5.810241670319528,-0.3202832383338851,0.8327201171805031,0.5356951354520622,0.8876987971086654,956.565514475058,0.0,18546.498688124168,walking,walking_02,11
7.7586911712029965,-5.82964861995042,-0.15381287715651773,0.9773275697648681,0.5933073805532614,0.8636533391365921,966.6989020277509,0.0,18968.933587262207,walking,walking_02,12
7.8275633917914496,-5.7763962215847435,-0.21551265560015284,0.9456803254262424,0.44938571276121686,0.7831282332806622,967.7073130409993,0.0,19002.11516904193,walking,walking_02,13
8.626004787406536,-5.415646495241107,-0.7671368272241318,1.7972173140783045,0.667367302866695,0.8286579478334647,1022.2181910960365,0.0,21314.673272429416,walking,walking_02,14
6.344448378591826,-3.3310901080869666,2.8868347695755836,4.2010650134272955,1.878229930724216,4.275259472355417,970.6888928450533,0.0,19331.808122575538,walking,walking_02,15
7.716525241281047,-4.123239783927648,2.1584046004396495,3.4584180079932016,1.6559480451992374,3.045628796566317,999.4285264154114,0.0,20502.60958512773,walking,walking_03,0
8.6469147951916,-5.117064827620381,0.6636804789304733,0.8367285744868274,0.365212799001076,0.6799357166190421,1000.7100345667719,0.0,20281.64089915914,walking,walking_03,1
8.39905826491539,-4.921507474147912,0.5492147323910637,0.6382437449700145,0.3826755699035389,0.5189786820751077,968.0389600623041,0.0,18958.770469088056,walking,walking_03,2
8.14410780897044,-5.102177672915989,0.4719948403800678,0.9019237677693943,0.534246894256016,0.558716256442824,956.1840075207056,0.0,18540.478631587153,walking,walking_03,3
